indCol,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
1529,Riccardo Orsolini,Bologna,Serie_A,35,1958,8,8,5,5.478127952665091,2.8834096426144242,5.478127952665091,0.25180363418787444,0.1325367047166998,0.25180363418787444,F M S,65,20,2,0,2.3961955290287733,7.8939033299684525
1530,Federico Santander,Bologna,Serie_A,32,2058,8,8,3,7.911042750813067,3.4152866499498487,7.911042750813067,0.345963968694449,0.14935655903570766,0.345963968694449,F S,76,37,5,0,1.625188335776329,9.550375498831272
1531,Suso,AC Milan,Serie_A,35,3044,7,7,10,4.042498207651079,10.721461563371122,4.042498207651079,0.11952195751925003,0.31699459287233933,0.11952195751925003,F M,95,98,8,1,11.279044900089502,20.989105734974146
1532,Marco Benassi,Fiorentina,Serie_A,32,2319,7,7,1,5.960007892455906,1.8511555846780539,5.960007892455906,0.23130690397629647,0.07184303692152862,0.23130690397629647,M S,59,32,6,1,3.6210908154025674,10.3707694131881
1533,Federico Chiesa,Fiorentina,Serie_A,37,3038,7,7,3,9.371021075174212,5.666827594861388,9.371021075174212,0.27761418590048687,0.16787836851136437,0.27761418590048687,F M S,133,54,4,0,3.9333307184278965,17.490456853061914
1534,Khouma Babacar,Sassuolo,Serie_A,29,1486,7,5,2,8.066391919739544,1.2737187575548887,6.543834243901074,0.4885432522049522,0.07714312798111708,0.39632912648122254,F S,60,10,0,0,2.004462957382202,8.835465860553086
1535,Franck Kessié,AC Milan,Serie_A,34,3030,7,4,2,7.736343041062355,2.8984406292438507,5.452526388689876,0.22979236755630758,0.08609229591813418,0.161956229367026,M,52,44,8,0,9.33122194558382,16.544661980122328
1536,Alejandro Gomez,Atalanta,Serie_A,35,2930,7,7,11,9.055146349593997,11.315183412283659,9.055146349593997,0.2781444271206347,0.34756536078687006,0.2781444271206347,F M S,105,113,5,0,16.340270724147558,29.737277135252953
1537,João Pedro,Cagliari,Serie_A,34,2590,7,5,2,8.502478254027665,3.355792373418808,6.979880643077195,0.2954529123021196,0.11661054579447595,0.24254411501040446,F M S,61,34,4,1,3.570869395509362,11.261547929607332
1538,Diego Farias,"Cagliari,Empoli",Serie_A,32,1904,7,7,4,7.484879795461893,3.593972325325012,7.484879795461893,0.35380209117204325,0.16988314562985876,0.35380209117204325,F S,59,26,4,0,4.154948320239782,13.536611944437027
1539,Camillo Ciano,Frosinone,Serie_A,33,2471,7,5,4,6.578505671583116,7.030812807381153,4.2946491008624434,0.23960562947894798,0.25607978659016745,0.15642186122121404,F M S,77,58,12,0,2.7058695442974567,9.246675599366426
1540,Giovanni Simeone,Fiorentina,Serie_A,36,2462,6,6,3,10.995723988860846,2.51793216727674,10.995723988860846,0.4019557916317937,0.09204463649671267,0.4019557916317937,F M S,66,30,2,0,2.380041804164648,13.568021908402443
1541,Gianluca Caprari,Sampdoria,Serie_A,21,1033,6,6,2,2.3816134221851826,1.3399190306663513,2.3816134221851826,0.20749778121652124,0.11674028340752335,0.20749778121652124,F M S,30,14,1,0,1.6007588552311063,4.803974989801645
1542,Iago Falque,Torino,Serie_A,26,1639,6,6,4,6.275083564221859,3.0259499782696366,6.275083564221859,0.3445744483099251,0.16615954731193855,0.3445744483099251,F M S,57,50,1,0,4.521492701023817,11.506014728918672
1543,Luis Muriel,Fiorentina,Serie_A,19,1443,6,6,0,3.6331867277622223,1.3324050176888704,3.6331867277622223,0.22660208281261263,0.0831021840554389,0.22660208281261263,F S,46,19,1,0,1.3931750059127808,5.344620920717716
1544,Radja Nainggolan,Inter,Serie_A,29,1967,6,6,3,3.7815895956009626,3.624686736613512,3.7815895956009626,0.1730264685328351,0.16584738500010984,0.1730264685328351,M S,71,41,3,0,7.422953467816114,13.268210601061583
1545,Gonzalo Higuaín,AC Milan,Serie_A,15,1282,6,6,1,7.02101468667388,1.6108496561646461,6.259715870022774,0.49289494680237844,0.11308616930953054,0.43944963206088117,F,55,19,3,1,3.3254035357385874,10.889036811888218
1546,Moise Kean,Juventus,Serie_A,13,527,6,6,0,3.811594180762768,0.3979450948536396,3.811594180762768,0.6509363876065448,0.06796026287823068,0.6509363876065448,F S,20,5,2,0,0.47927679866552353,4.452037140727043
1547,Piotr Zielinski,Napoli,Serie_A,36,2895,6,6,2,5.675859370268881,5.652276108041406,5.675859370268881,0.17645158664048335,0.1757184282292665,0.17645158664048335,M S,80,58,6,0,11.584755199030042,19.552083682268858
1548,Erick Pulgar,Bologna,Serie_A,28,2366,6,1,2,4.70434726588428,2.803164758719504,0.8978530894964933,0.17894812084935977,0.10662925963007411,0.034153329693442265,M S,34,59,6,1,5.373066946864128,6.471992090344429
1549,Jasmin Kurtic,SPAL 2013,Serie_A,30,2568,6,6,5,3.831903414800763,3.224381662905216,3.831903414800763,0.13429568042526038,0.11300403024200524,0.13429568042526038,M S,64,37,9,0,3.8098339047282934,7.2149289809167385
1550,Stefano Okaka,Udinese,Serie_A,16,970,6,6,1,2.8895786087960005,1.0166616402566433,2.8895786087960005,0.2681052317439588,0.09432943053927619,0.2681052317439588,F S,18,17,4,0,1.0071620177477598,4.1524896919727325
1551,Kevin Lasagna,Udinese,Serie_A,36,2447,6,6,2,8.61249372921884,2.1985596604645252,7.851194908842444,0.31676519641589523,0.08086243132072223,0.2887648311384634,F S,64,19,2,0,2.5486589008942246,11.122785400599241
1552,Mariusz Stepinski,Chievo,Serie_A,35,2475,6,6,2,7.839367718435824,1.6904965983703732,7.839367718435824,0.28506791703402995,0.06147260357710448,0.28506791703402995,F S,61,30,5,0,2.017855927348137,10.236171715892851
1553,Lautaro Martínez,Inter,Serie_A,27,1327,6,5,2,8.02005267329514,2.7824807949364185,7.258753838017583,0.5439372574201677,0.18871384441919944,0.49230432963193854,F M S,65,21,4,0,0.5353266857564449,8.111923228949308
1554,Jordan Veretout,Fiorentina,Serie_A,33,2944,5,0,3,5.51921057049185,6.2664627358317375,0.9514176258817315,0.16872586662509054,0.19156985265789958,0.02908545731296054,M,38,77,12,1,6.856202408671379,10.229509103111923
1555,Federico Fazio,Roma,Serie_A,34,2804,5,5,0,3.0954405292868614,0.2528404500335455,3.0954405292868614,0.09935436791576945,0.008115421006782845,0.09935436791576945,D S,30,6,6,0,5.422782800160348,5.699663388542831
1556,Mario Pasalic,Atalanta,Serie_A,33,1596,5,5,3,4.537536609917879,1.5783126521855593,4.537536609917879,0.25587612461942927,0.08900259316835861,0.25587612461942927,M S,36,21,1,0,6.251875586807728,9.97340833209455
1557,Keita,Inter,Serie_A,24,869,5,5,2,4.3492254707962275,2.748464332893491,4.3492254707962275,0.4504376206808521,0.2846510816575537,0.4504376206808521,F M S,30,22,1,1,2.411541648209095,8.042053610086441
1558,Paulo Dybala,Juventus,Serie_A,30,2135,5,4,4,5.023500384762883,3.562103323638439,4.262201571837068,0.21176348226166722,0.15015892230794356,0.17967126063950167,F M S,65,51,2,0,5.672918541356921,11.119915802031755
1559,Rade Krunic,Empoli,Serie_A,33,2791,5,5,7,4.865877915173769,7.073324205353856,4.865877915173769,0.15690756444487253,0.22808999587310894,0.15690756444487253,M,54,52,7,1,8.308625979349017,15.485484441742301
1560,Matteo Politano,Inter,Serie_A,36,2594,5,5,6,4.933019591495395,6.264439100399613,4.933019591495395,0.17115333972034907,0.21734754010638596,0.17115333972034907,F M S,79,66,4,1,9.618463784456253,17.373103277757764
1561,Roberto Gagliardini,Inter,Serie_A,19,1087,5,5,0,3.0359138511121273,0.9773517996072769,3.0359138511121273,0.251363612327591,0.08092149214779662,0.251363612327591,M S,25,14,4,0,5.633938789367676,8.381582520902157
1562,Diego Perotti,Roma,Serie_A,13,666,5,2,0,3.6227048337459564,2.7141944598406553,1.3388482742011547,0.48955470726296707,0.36678303511360205,0.1809254424596155,F M S,16,18,3,0,1.548983734101057,4.604076366871595
1563,Sergej Milinkovic-Savic,Lazio,Serie_A,31,2416,5,5,3,6.054739239625633,4.726379739120603,6.054739239625633,0.22554906107876943,0.17606547041426085,0.22554906107876943,M S,76,48,7,1,8.495807019993663,15.795116491615772
1564,Joaquín Correa,Lazio,Serie_A,34,1903,5,5,6,8.546462290920317,6.370340465568006,8.546462290920317,0.4041942229021695,0.30127726847142433,0.4041942229021695,F M S,70,57,5,0,6.4443738935515285,19.206141780130565
1565,Daniel Ciofani,Frosinone,Serie_A,32,1621,5,3,2,4.874070138670504,1.5364325940608978,3.3514724830165505,0.2706146283037294,0.08530470910887156,0.1860780527276308,F S,53,15,1,0,1.073352457024157,4.373385871760547
1566,Fabián,Napoli,Serie_A,27,1983,5,5,4,4.012515262700617,4.761741960421205,4.012515262700617,0.1821111314387572,0.21611536885421503,0.1821111314387572,M S,51,62,2,1,14.090974006801844,19.20450896769762
1567,Andrea Pinamonti,Frosinone,Serie_A,27,1618,5,5,3,6.083853747695684,0.4489105921238661,6.083853747695684,0.33840966458134214,0.024970304877100093,0.33840966458134214,F S,60,16,2,0,0.981135425157845,7.261542346328497
1568,Hans Hateboer,Atalanta,Serie_A,35,2975,5,5,5,5.454539822414517,5.20495729893446,5.454539822414517,0.16501128874531312,0.15746089307700886,0.16501128874531312,D M S,29,48,5,0,11.449925534427166,19.215172678232193
1569,Gianluca Mancini,Atalanta,Serie_A,30,2252,5,5,2,4.66424991376698,1.480700435116887,4.66424991376698,0.18640430383615816,0.05917541703397861,0.18640430383615816,D S,40,12,5,0,9.425541676580906,10.403613943606615
1570,Mirco Antenucci,SPAL 2013,Serie_A,35,2101,5,4,0,6.360777305439115,1.878603870049119,4.838179634884,0.2724749916656451,0.08047327382409362,0.20725186441673488,F S,50,23,0,0,2.410572038963437,7.83632380142808
1571,Giovanni Di Lorenzo,Empoli,Serie_A,37,3330,5,5,3,4.036118531599641,5.017266810871661,4.036118531599641,0.10908428463782813,0.13560180569923408,0.10908428463782813,D M,21,39,8,0,9.959631333127618,13.78531556762755
1572,Emre Can,Juventus,Serie_A,29,1798,4,3,1,2.885854547843337,2.5377014921978116,2.12455571629107,0.14445323098214702,0.12702621484861126,0.10634594797897458,M S,32,19,7,0,5.597490292042494,8.33931777253747
1573,Gastón Ramírez,Sampdoria,Serie_A,27,1597,4,4,4,2.004862144589424,3.591641265898943,2.004862144589424,0.11298534315156429,0.20240933871690975,0.11298534315156429,M S,27,32,6,1,5.206783978268504,8.19926180690527
1574,Armando Izzo,Torino,Serie_A,37,3279,4,4,1,2.5748093873262405,1.0447212802246213,2.5748093873262405,0.07067180386073853,0.028674875029038097,0.07067180386073853,D,25,11,6,0,5.635863590985537,6.3101458409801126
1575,Goran Pandev,Genoa,Serie_A,26,1123,4,4,2,3.1588339069858193,1.5587782971560955,3.1588339069858193,0.25315676903715384,0.12492435150850276,0.25315676903715384,F M S,27,21,6,0,1.516345165669918,4.886693377047777
1576,Andrea Poli,Bologna,Serie_A,30,1965,4,4,1,3.235887384042144,0.9628271600231528,3.235887384042144,0.1482085824752127,0.044098953894190204,0.1482085824752127,M S,31,14,5,0,1.9736564541235566,4.918760570697486
1577,Juraj Kucka,Parma Calcio 1913,Serie_A,18,1535,4,3,3,2.4663455495610833,1.8332385662943125,1.705046714283526,0.14460657945309283,0.10748630030390106,0.09997016565831748,F M S,26,16,4,1,1.7744004912674427,2.8591869082301855
1578,Bryan Cristante,Roma,Serie_A,35,2414,4,4,3,3.3263224232941866,2.9847165904939175,3.3263224232941866,0.1240136777533044,0.11127775192396544,0.1240136777533044,M S,43,28,10,0,9.208237681537867,13.176984839141369
1579,Daniele Baselli,Torino,Serie_A,34,2404,4,4,1,2.3034621542319655,3.632218912243843,2.3034621542319655,0.08623610394379239,0.13598157325372123,0.08623610394379239,F M S,42,45,5,0,6.232518503442407,9.33373448625207
1580,Senad Lulic,Lazio,Serie_A,35,2941,4,4,1,2.7030070340260863,4.648613370023668,2.7030070340260863,0.08271697825989384,0.14225610448899356,0.08271697825989384,M S,27,52,5,0,8.838014680892229,13.141702270135283
1581,Marco Parolo,Lazio,Serie_A,34,2567,4,4,3,5.130329787731171,4.015089720487595,5.130329787731171,0.17987132095668304,0.14077057843548246,0.17987132095668304,M S,60,31,7,0,8.534357655793428,15.530303217470646
1582,Luis Alberto,Lazio,Serie_A,27,2018,4,3,5,4.027842650189996,5.985769006423652,3.266543800011277,0.17963619351689772,0.26695699235784376,0.14568332111051285,F M S,68,77,5,1,8.11641338095069,12.733088620007038
1583,Sergio Pellissier,Chievo,Serie_A,19,959,4,3,1,5.457775507122278,1.9128603730350733,3.9351779259741306,0.5121999954546455,0.17951765753196725,0.3693076260038287,F S,25,12,1,0,1.6735812472179532,6.46851238142699
1584,Gianmarco Ferrari,Sassuolo,Serie_A,31,2790,4,4,0,2.4137553218752146,0.262553034350276,2.4137553218752146,0.07786307489920047,0.008469452720976645,0.07786307489920047,D,23,5,9,0,6.503218775615096,6.82337305881083
1585,Manolo Gabbiadini,Sampdoria,Serie_A,18,805,4,4,2,2.1057902593165636,1.1572979912161827,2.1057902593165636,0.2354299668801127,0.1293873530552254,0.2354299668801127,F S,30,15,5,0,1.790105045773089,4.768715527839959
1586,Bruno Alves,Parma Calcio 1913,Serie_A,33,2924,4,4,1,2.1635792925953865,1.07992176245898,2.1635792925953865,0.06659443787058303,0.03323972593067996,0.06659443787058303,D,16,10,8,1,5.705717606469989,5.72708716802299
1587,Alfred Duncan,Sassuolo,Serie_A,26,1848,4,4,4,1.0352359917014837,3.1707740230485797,1.0352359917014837,0.05041733725818914,0.15442081281080744,0.05041733725818914,M S,25,32,7,1,5.057961447164416,7.838123194873333
1588,Mattia Destro,Bologna,Serie_A,17,478,4,4,1,3.031506970524788,0.6890854239463806,3.031506970524788,0.5707858312703575,0.12974411747944406,0.5707858312703575,F M S,12,3,3,0,0.12374435365200043,2.0338382683694363
1589,Simone Zaza,Torino,Serie_A,29,1403,4,4,3,6.373843373730779,0.8243845086544752,6.373843373730779,0.4088709220497292,0.05288282664212599,0.4088709220497292,F S,56,15,8,1,2.2148128114640713,7.671016598120332
1590,Kevin-Prince Boateng,Sassuolo,Serie_A,13,945,4,2,1,4.002457401715219,0.6276749037206173,2.4798597237095237,0.38118641921097324,0.05977856225910641,0.23617711654376417,F M S,28,16,1,0,3.113731723278761,6.00001161172986
1591,Samu Castillejo,AC Milan,Serie_A,31,989,4,4,2,1.8114822637289762,1.8277178350836039,1.8114822637289762,0.16484671762953274,0.16632417103895283,0.16484671762953274,F S,30,19,3,0,3.59643991291523,6.759755106642842
1592,Timothy Castagne,Atalanta,Serie_A,28,1991,4,4,2,3.091725617647171,2.6784111466258764,3.091725617647171,0.1397565573019816,0.12107333159032088,0.1397565573019816,M S,19,27,3,0,8.92555969581008,12.859320223331451
1593,Nicolo Zaniolo,Roma,Serie_A,27,1771,4,4,2,4.7924793269485235,1.9050134904682636,4.7924793269485235,0.24354779188332418,0.0968103975957898,0.24354779188332418,F M S,48,18,8,0,3.3921291138976812,8.90498123317957
1594,Ignacio Pussetto,Udinese,Serie_A,35,2181,4,4,4,6.59719345998019,2.174806877039373,6.59719345998019,0.2722363188437492,0.08974443784206491,0.2722363188437492,F M S,57,23,8,0,3.9137890059500933,10.941937265917659
1595,Christian Kouamé,Genoa,Serie_A,38,3079,4,4,5,7.379649953916669,5.056164292618632,7.379649953916669,0.2157091574707698,0.14779304525354886,0.2157091574707698,F M S,87,48,4,0,3.6151823503896594,13.345340301282704
1596,Hakan Calhanoglu,AC Milan,Serie_A,36,2913,3,3,6,5.535521266981959,6.494290472008288,5.535521266981959,0.1710253738511419,0.20064749141117263,0.1710253738511419,F M S,102,84,3,0,8.498847278766334,16.508140441030264
1597,Emanuele Giaccherini,Chievo,Serie_A,26,2005,3,2,1,2.7264596093446016,3.481958624906838,1.2038619741797447,0.12238472061895968,0.15629739463422215,0.05403869210781897,F M S,32,44,8,0,5.80178035190329,8.395422169938684
1598,Tomás Rincón,Torino,Serie_A,34,2814,3,3,1,0.9689115881919861,1.1566687868908048,0.9689115881919861,0.03098864354558591,0.03699367122252041,0.03098864354558591,M S,34,28,15,0,4.51610391959548,5.624396039173007
1599,Darko Lazovic,Genoa,Serie_A,33,2561,3,3,4,2.2224528016522527,3.6927489414811134,2.2224528016522527,0.07810259748094601,0.12977251258621642,0.07810259748094601,D F M S,38,46,2,0,3.9314258648082614,7.090306612662971
1600,Giacomo Bonaventura,AC Milan,Serie_A,8,657,3,3,1,2.8704933822155,0.4161851666867733,2.8704933822155,0.39321827153636985,0.057011666669421,0.39321827153636985,M,27,9,0,0,2.7909486889839172,4.942436292767525
1601,Felipe,SPAL 2013,Serie_A,30,2371,3,3,2,2.8434979813173413,1.238350992091,2.8434979813173413,0.10793539363920739,0.0470061532215057,0.10793539363920739,D S,14,8,13,0,3.7784901931881905,3.8514043455943465
1602,Karol Linetty,Sampdoria,Serie_A,32,2539,3,3,3,2.042007265612483,3.3130626063793898,2.042007265612483,0.0723830854293515,0.11743821763455892,0.0723830854293515,M S,34,29,11,0,4.733794987201691,8.922328861430287
1603,Patrik Schick,Roma,Serie_A,24,1316,3,3,0,5.993458380922675,1.8061256958171725,5.993458380922675,0.40988697133969665,0.12351923451637198,0.40988697133969665,F M S,34,18,4,0,2.378971440717578,8.583717473782599
1604,Alessandro Florenzi,Roma,Serie_A,29,2187,3,3,2,1.9060882646590471,5.0847643837332726,1.9060882646590471,0.07843984628226532,0.20924956311659557,0.07843984628226532,D M S,35,43,4,1,8.007298706099391,11.845327585935593
1605,Gerson,Fiorentina,Serie_A,36,2435,3,3,3,2.637503031641245,2.90548698278144,2.637503031641245,0.09748471164177086,0.10738966260793824,0.09748471164177086,F M S,39,37,8,0,5.672372169792652,9.830611187964678
1606,Leonardo Bonucci,Juventus,Serie_A,29,2471,3,3,0,2.1717018792405725,1.068898543715477,2.1717018792405725,0.07909881389382903,0.03893195828992024,0.07909881389382903,D S,15,8,2,0,8.106417864561081,8.520247597247362
1607,Riccardo Meggiorini,Chievo,Serie_A,24,1553,3,2,1,3.51574226282537,1.4313713070005178,2.7544434424489737,0.20374552714377545,0.08295133137800811,0.15962647123014012,F S,34,12,6,0,1.638444285839796,5.120124066248536
1608,José Callejón,Napoli,Serie_A,34,2657,3,3,10,6.761094463989139,9.29601638019085,6.761094463989139,0.22901712523862344,0.31488200008173745,0.22901712523862344,D F M S,61,72,1,0,12.69761679880321,25.127235557883978
1609,Matías Vecino,Inter,Serie_A,30,2027,3,3,1,6.3166843531653285,1.67653938382864,6.3166843531653285,0.28046452480753803,0.0744393411665405,0.28046452480753803,M S,44,20,8,0,5.089736093766987,11.544991161674261
1610,Simone Verdi,Napoli,Serie_A,22,692,3,2,3,3.1080115363001823,1.633513268083334,2.346712701022625,0.4042211535650526,0.21245114758309258,0.30520829926594834,F M S,20,12,0,0,2.3805072866380215,5.755379721522331
1611,Sergio Floccari,SPAL 2013,Serie_A,20,975,3,3,1,2.2776576299220324,0.4103990141302347,2.2776576299220324,0.21024531968511068,0.03788298591971397,0.21024531968511068,F S,24,4,3,0,0.3824675874784589,2.263818848878145
1612,Francesco Acerbi,Lazio,Serie_A,37,3311,3,3,1,3.8284112494438887,0.914680190384388,3.8284112494438887,0.10406433477799758,0.024862946884504657,0.10406433477799758,D,18,10,3,1,7.354228364303708,7.977557668462396
1613,Lorenzo Pellegrini,Roma,Serie_A,25,1829,3,3,3,4.447522757574916,4.801432851701975,4.447522757574916,0.21885021770461588,0.2362651485255209,0.21885021770461588,M S,43,58,6,0,6.615513861179352,12.152802754193544
1614,Cristian Ansaldi,Torino,Serie_A,24,1826,3,3,2,1.18247733078897,3.2859631637111306,1.18247733078897,0.05828201520865679,0.1619587539616658,0.05828201520865679,M S,39,35,3,0,1.1834396086633205,4.282079922966659
1615,Rodrigo Palacio,Bologna,Serie_A,28,2343,3,3,6,5.354836015030742,4.1552993673831224,5.354836015030742,0.20569152426494527,0.1596145723706705,0.20569152426494527,F M S,43,39,6,0,3.8317772187292576,12.124692672863603
1616,Artur Ionita,Cagliari,Serie_A,37,3008,3,3,2,3.156752647832036,1.1614407384768128,3.156752647832036,0.09445071087263406,0.03475055401027698,0.09445071087263406,M S,36,18,4,1,5.745727536268532,9.028578294441104
1617,Mohamed Fares,SPAL 2013,Serie_A,35,2946,3,3,0,2.3131328667514026,2.2974806893616915,2.3131328667514026,0.07066597352601027,0.07018780110066267,0.07066597352601027,D M S,57,38,12,0,4.094435626640916,7.59944417886436
1618,Antonio Sanabria,Genoa,Serie_A,15,765,3,3,0,4.372910158708692,0.31084440648555756,3.6116113234311342,0.5144600186716107,0.036569930174771476,0.42489544981542754,F S,32,7,1,0,0.8704603929072618,4.464414985850453
1619,Adam Ounas,Napoli,Serie_A,18,523,3,3,0,1.7107528001070023,2.30450626462698,1.7107528001070023,0.2943934072841878,0.39656895567194683,0.2943934072841878,F M S,21,18,0,0,1.693365822546184,4.966693546622992
1620,Javier Pastore,Roma,Serie_A,14,593,3,3,0,2.792434386909008,1.27303615398705,2.792434386909008,0.4238096034094616,0.19320953433193003,0.4238096034094616,F M S,19,18,0,0,2.3542339811101556,5.046016535721719
1621,Blaise Matuidi,Juventus,Serie_A,31,2445,3,3,2,1.6064776796847582,1.759713351726532,1.6064776796847582,0.059134147718457354,0.06477472460343063,0.059134147718457354,M S,19,23,5,0,8.163171907886863,10.730157596990466
1622,Jeremie Boga,Sassuolo,Serie_A,25,1439,3,3,1,3.3154170252382755,0.9178846124559641,3.3154170252382755,0.20735756238460376,0.05740765470537649,0.20735756238460376,F M S,27,17,0,0,1.4033570243045688,5.366726655513048
1623,Rolando Mandragora,Udinese,Serie_A,35,2922,3,3,2,1.4533164026215672,1.8968933625146747,1.4533164026215672,0.04476333888978133,0.05842587358874768,0.04476333888978133,D M S,46,28,8,1,4.432467946782708,6.006677068769932
1624,Patrick Cutrone,AC Milan,Serie_A,34,1408,3,3,2,3.290540236979723,1.7621370032429695,3.290540236979723,0.2103328276478516,0.11263659821865572,0.2103328276478516,F S,34,21,2,0,1.1160914190113544,5.565666392445564
